Date Inserted	Reporting Date	Sale Month	Store	Artist	Title	ISRC	UPC	Quantity	Team Percentage	Song/Album	Country of Sale	Songwriter Royalties Withheld (USD)	Earnings (USD)	Recoup (USD)
2025-09-25	2025-09-25	2025-07	Spotify	Hawk Eye The Rapper	Full Disclosure	QZFZ42008677	198081390872	20	100	Song	US	0	0.06971397	0.00000000
2025-09-23	2025-09-23	2025-08	Apple Music	Hawk Eye The Rapper	Psyops	QZHN52064806	198078224548	1	100	Song	CA	0	0.00305631	0.00000000
2025-09-23	2025-09-23	2025-08	Apple Music	Hawk Eye The Rapper	Implants	OZFZ22212083	198078444786	1	100	Song	CA	0	0.00305631	0.00000000
2025-09-23	2025-09-23	2025-08	Apple Music	Hawk Eye The Rapper	Eyes Wide Open	OZFZ22212081	198078444786	1	100	Song	CA	0	0.00305631	0.00000000
2025-09-23	2025-09-23	2025-08	Apple Music	Hawk Eye The Rapper	The Story Celebrated Throughout Time	OZHN92001340	198082358857	1	100	Song	CA	0	0.00305631	0.00000000
2025-09-23	2025-09-23	2025-08	Apple Music	Hawk Eye The Rapper	Menace To Society	OZHN92001336	198082358857	3	100	Song	CA	0	0.00916893	0.00000000
2025-09-23	2025-09-23	2025-08	Apple Music	Hawk Eye The Rapper	Behold A Pale Horse	OZHN92001331	198082358857	3	100	Song	CA	0	0.00916893	0.00000000
2025-09-23	2025-09-23	2025-08	Apple Music	Hawk Eye The Rapper	Behold A Pale Horse	OZHN92001331	198082358857	2	100	Song	US	0	0.02242331	0.00000000
2025-09-23	2025-09-23	2025-08	Apple Music	Hawk Eye The Rapper	Hocus Pocus	QZFZ42008684	198081390872	1	100	Song	US	0	0.01121166	0.00000000
2025-09-23	2025-09-23	2025-08	Apple Music	Hawk Eye The Rapper	Full Disclosure	QZFZ42008677	198081390872	1	100	Song	US	0	0.00438626	0.00000000
2025-09-23	2025-09-23	2025-08	Apple Music	Hawk Eye The Rapper	The Devil Is In The Details	QZWFN2366283	198081496550	1	100	Song	US	0	0.00451726	0.00000000
2025-09-23	2025-09-23	2025-08	Apple Music	Hawk Eye The Rapper	Relentless	QZDA62424849	198081496550	1	100	Song	GB	0	0.02704645	0.00000000
2025-09-23	2025-09-23	2025-08	Apple Music	Hawk Eye The Rapper	Relentless	QZDA62424849	198081496550	9	100	Song	US	0	0.03956631	0.00000000
2025-09-23	2025-09-23	2025-08	Apple Music	Hawk Eye The Rapper	Psychological Warfare	QZDA62424846	198081496550	2	100	Song	US	0	0.00877251	0.00000000
2025-09-17	2025-09-17	2025-07	TikTok	Hawk Eye The Rapper	K.T.	OZHN92001339	198082358857	6	100	Song	AZ	0	0.00478223	0.00000000
2025-09-17	2025-09-17	2025-07	TikTok	Hawk Eye The Rapper	K.T.	OZHN92001339	198082358857	1	100	Song	TM	0	0.00079704	0.00000000
2025-09-17	2025-09-17	2025-07	TikTok	Hawk Eye The Rapper	Warning Shots	OZHN92001330	198082358857	2	100	Song	US	0	0.00199259	0.00000000
2025-09-17	2025-09-17	2025-07	TikTok	Hawk Eye The Rapper	Mic Check	QZFZ42008674	198081390872	1	100	Song	MY	0	0.00079704	0.00000000
2025-09-17	2025-09-17	2025-07	TikTok	Hawk Eye The Rapper	Relentless	QZDA62424849	198081496550	1	100	Song	PH	0	0.00079704	0.00000000
2025-09-17	2025-09-17	2025-07	Amazon Prime (Streaming)	Hawk Eye The Rapper	Gang Shit	QZDA62408795	198080598484	1	50	Song	IN	0	0.00037923	0.00000000
2025-09-17	2025-09-17	2025-06	Facebook	Hawk Eye The Rapper	The Vow	QZK6G2540773	199338810679	1	100	Song	US	0	0.00052611	0.00000000
2025-09-17	2025-09-17	2025-06	Facebook	Hawk Eye The Rapper	FEMA	OZFZ22212085	198078444786	1	100	Song	OU	0	0.00001804	0.00000000
2025-09-17	2025-09-17	2025-06	Facebook	Hawk Eye The Rapper	Whistle Blower	OZHN92001333	198082358857	1	100	Song	US	0	0.00052611	0.00000000
2025-09-17	2025-09-17	2025-06	Facebook	Hawk Eye The Rapper	The Story Of Our Former Glory	QZFZ42008687	198081390872	1	100	Song	US	0	0.00052611	0.00000000
2025-09-17	2025-09-17	2025-06	Facebook	Hawk Eye The Rapper	Monumental	QZFZ42008682	198081390872	5	100	Song	OU	0	0.00009020	0.00000000
2025-09-17	2025-09-17	2025-06	Facebook	Hawk Eye The Rapper	Fuck Society	QZFZ42008679	198081390872	1	100	Song	US	0	0.00052611	0.00000000
2025-09-17	2025-09-17	2025-06	Facebook	Hawk Eye The Rapper	Shakur	QZFZ42008675	198081390872	21	100	Song	OU	0	0.00037884	0.00000000
2025-09-17	2025-09-17	2025-06	Facebook	Hawk Eye The Rapper	Shakur	QZFZ42008675	198081390872	1	100	Song	US	0	0.00001804	0.00000000
2025-09-17	2025-09-17	2025-06	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	198081390872	1	100	Song	OU	0	0.00001804	0.00000000
2025-09-17	2025-09-17	2025-06	Facebook	Hawk Eye The Rapper	Mic Check	QZFZ42008674	198081390872	5	100	Song	US	0	0.00009020	0.00000000
2025-09-17	2025-09-17	2025-06	Facebook	Hawk Eye The Rapper	Mind Kontrol	QZFZ62185044	198086399146	4	100	Song	OU	0	0.00007216	0.00000000
2025-09-17	2025-09-17	2025-06	Facebook	Hawk Eye The Rapper	Mind Kontrol	QZFZ62185044	198086399146	4	100	Song	US	0	0.00007216	0.00000000
2025-09-17	2025-09-17	2025-06	Facebook	Hawk Eye The Rapper	The Game	QZDA62424852	198081496550	1	100	Song	US	0	0.00052611	0.00000000
2025-09-17	2025-09-17	2025-06	Facebook	Hawk Eye The Rapper	The Devil Is In The Details	QZWFN2366283	198081496550	1	100	Song	OU	0	0.00001804	0.00000000
2025-09-17	2025-09-17	2025-06	Facebook	Hawk Eye The Rapper	Relentless	QZDA62424849	198081496550	1	100	Song	US	0	0.00052611	0.00000000
2025-09-17	2025-09-17	2025-06	Facebook	Hawk Eye The Rapper	Relentless	QZDA62424849	198081496550	1	100	Song	OU	0	0.00001804	0.00000000
2025-09-17	2025-09-17	2025-06	Facebook	Hawk Eye The Rapper	Relentless	QZDA62424849	198081496550	37	100	Song	US	0	0.00066748	0.00000000
2025-09-17	2025-09-17	2025-06	Facebook	Hawk Eye The Rapper	Psychological Warfare	QZDA62424846	198081496550	1	100	Song	US	0	0.00052611	0.00000000
2025-09-17	2025-09-17	2025-06	Facebook	Hawk Eye The Rapper	Psychological Warfare	QZDA62424846	198081496550	1	100	Song	OU	0	0.00001804	0.00000000
2025-08-29	2025-08-29	2025-07	Snap	Hawk Eye The Rapper	The Game	QZDA62424852	198081496550	0	100	Song	AU	0	0.00157802	0.00000000
2025-08-29	2025-08-29	2025-07	Snap	Hawk Eye The Rapper	The Game	QZDA62424852	198081496550	1	100	Song	ID	0	0.00005861	0.00000000
2025-08-29	2025-08-29	2025-07	Snap	Hawk Eye The Rapper	I'm Him	QZDA62408797	198080598484	1	50	Song	US	0	0.00224281	0.00000000
2025-08-29	2025-08-29	2025-06	Snap	Hawk Eye The Rapper	I'm Him	QZDA62408797	198080598484	1	50	Song	US	0	0.00259764	0.00000000
2025-08-29	2025-08-29	2025-06	Snap	Hawk Eye The Rapper	Malicious	QZDA62408794	198080598484	0	50	Song	MR	0	0.00004528	0.00000000
2025-08-29	2025-08-29	2025-05	Snap	Hawk Eye The Rapper	The Game	QZDA62424852	198081496550	0	100	Song	AU	0	0.00517049	0.00000000
2025-08-29	2025-08-29	2025-05	Snap	Hawk Eye The Rapper	The Game	QZDA62424852	198081496550	2	100	Song	ID	0	0.00012389	0.00000000
2025-08-29	2025-08-29	2025-05	Snap	Hawk Eye The Rapper	The Game	QZDA62424852	198081496550	0	100	Song	NP	0	0.00003396	0.00000000
2025-08-29	2025-08-29	2025-05	Snap	Hawk Eye The Rapper	The Game	QZDA62424852	198081496550	0	100	Song	NZ	0	0.00017470	0.00000000
2025-08-29	2025-08-29	2025-05	Snap	Hawk Eye The Rapper	The Game	QZDA62424852	198081496550	0	100	Song	PH	0	0.00006383	0.00000000
2025-08-29	2025-08-29	2025-05	Snap	Hawk Eye The Rapper	Relentless	QZDA62424849	198081496550	0	100	Song	IN	0	0.00000564	0.00000000
2025-08-29	2025-08-29	2025-05	Snap	Hawk Eye The Rapper	Relentless	QZDA62424849	198081496550	0	100	Song	SA	0	0.00001764	0.00000000
2025-08-29	2025-08-29	2025-05	Snap	Hawk Eye The Rapper	Malicious	QZDA62408794	198080598484	0	50	Song	CA	0	0.00017351	0.00000000
2025-08-29	2025-08-29	2025-05	Snap	Hawk Eye The Rapper	Malicious	QZDA62408794	198080598484	0	50	Song	GB	0	0.00002122	0.00000000
2025-08-29	2025-08-29	2025-05	Snap	Hawk Eye The Rapper	Malicious	QZDA62408794	198080598484	1	50	Song	MR	0	0.00025136	0.00000000
2025-08-29	2025-08-29	2025-05	Snap	Hawk Eye The Rapper	Malicious	QZDA62408794	198080598484	0	50	Song	TN	0	0.00001114	0.00000000
2025-08-29	2025-08-29	2025-04	Snap	Hawk Eye The Rapper	The Game	QZDA62424852	198081496550	0	100	Song	AU	0	0.00925971	0.00000000
2025-08-29	2025-08-29	2025-04	Snap	Hawk Eye The Rapper	The Game	QZDA62424852	198081496550	0	100	Song	BH	0	0.00004326	0.00000000
2025-08-29	2025-08-29	2025-04	Snap	Hawk Eye The Rapper	The Game	QZDA62424852	198081496550	0	100	Song	GB	0	0.00004532	0.00000000
2025-08-29	2025-08-29	2025-04	Snap	Hawk Eye The Rapper	The Game	QZDA62424852	198081496550	0	100	Song	GH	0	0.00001839	0.00000000
2025-08-29	2025-08-29	2025-04	Snap	Hawk Eye The Rapper	The Game	QZDA62424852	198081496550	0	100	Song	HR	0	0.00002457	0.00000000
2025-08-29	2025-08-29	2025-04	Snap	Hawk Eye The Rapper	The Game	QZDA62424852	198081496550	5	100	Song	ID	0	0.00032404	0.00000000
2025-08-29	2025-08-29	2025-04	Snap	Hawk Eye The Rapper	The Game	QZDA62424852	198081496550	0	100	Song	IN	0	0.00000316	0.00000000
2025-08-29	2025-08-29	2025-04	Snap	Hawk Eye The Rapper	The Game	QZDA62424852	198081496550	2	100	Song	MY	0	0.00053883	0.00000000
2025-08-29	2025-08-29	2025-04	Snap	Hawk Eye The Rapper	The Game	QZDA62424852	198081496550	0	100	Song	NP	0	0.00177759	0.00000000
2025-08-29	2025-08-29	2025-04	Snap	Hawk Eye The Rapper	The Game	QZDA62424852	198081496550	0	100	Song	NZ	0	0.00028993	0.00000000
2025-08-29	2025-08-29	2025-04	Snap	Hawk Eye The Rapper	The Game	QZDA62424852	198081496550	0	100	Song	PH	0	0.00013972	0.00000000
2025-08-29	2025-08-29	2025-04	Snap	Hawk Eye The Rapper	The Game	QZDA62424852	198081496550	0	100	Song	VN	0	0.00001559	0.00000000
2025-08-29	2025-08-29	2025-04	Snap	Hawk Eye The Rapper	Relentless	QZDA62424849	198081496550	1	100	Song	IN	0	0.00014011	0.00000000
2025-08-29	2025-08-29	2025-04	Snap	Hawk Eye The Rapper	The MotherFucking Problem	QZDA62408796	198080598484	1	50	Song	US	0	0.00242162	0.00000000
2025-08-29	2025-08-29	2025-04	Snap	Hawk Eye The Rapper	Malicious	QZDA62408794	198080598484	0	50	Song	CA	0	0.00012074	0.00000000
2025-08-29	2025-08-29	2025-04	Snap	Hawk Eye The Rapper	Malicious	QZDA62408794	198080598484	1	50	Song	MR	0	0.00015032	0.00000000
2025-08-29	2025-08-29	2025-04	Snap	Hawk Eye The Rapper	Malicious	QZDA62408794	198080598484	0	50	Song	RU	0	0.00000268	0.00000000
2025-08-29	2025-08-29	2025-04	Snap	Hawk Eye The Rapper	The Devil Is In The Details	QZWFN2366283	019805159929	1	100	Song	GB	0	0.00175278	0.00000000
2025-08-29	2025-08-29	2025-03	Snap	Hawk Eye The Rapper	Krystal Klear	QZDA62424857	198081496550	0	100	Song	IN	0	0.00000234	0.00000000
2025-08-29	2025-08-29	2025-03	Snap	Hawk Eye The Rapper	The Game	QZDA62424852	198081496550	0	100	Song	AU	0	0.00082035	0.00000000
2025-08-29	2025-08-29	2025-03	Snap	Hawk Eye The Rapper	The Game	QZDA62424852	198081496550	1	100	Song	ID	0	0.00007899	0.00000000
2025-08-29	2025-08-29	2025-03	Snap	Hawk Eye The Rapper	The Game	QZDA62424852	198081496550	0	100	Song	IN	0	0.00000234	0.00000000
2025-08-29	2025-08-29	2025-03	Snap	Hawk Eye The Rapper	The Game	QZDA62424852	198081496550	0	100	Song	NZ	0	0.00004453	0.00000000
2025-08-29	2025-08-29	2025-03	Snap	Hawk Eye The Rapper	The Game	QZDA62424852	198081496550	0	100	Song	SG	0	0.00002335	0.00000000
2025-08-29	2025-08-29	2025-03	Snap	Hawk Eye The Rapper	Malicious	QZDA62408794	198080598484	1	50	Song	US	0	0.00234554	0.00000000
2025-08-29	2025-08-29	2025-02	Snap	Hawk Eye The Rapper	Krystal Klear	QZDA62424857	198081496550	1	100	Song	GB	0	0.00111069	0.00000000
2025-08-29	2025-08-29	2025-02	Snap	Hawk Eye The Rapper	Krystal Klear	QZDA62424857	198081496550	1	100	Song	IN	0	0.00009619	0.00000000
2025-08-29	2025-08-29	2025-02	Snap	Hawk Eye The Rapper	Krystal Klear	QZDA62424857	198081496550	0	100	Song	US	0	0.00017170	0.00000000
2025-08-29	2025-08-29	2025-02	Snap	Hawk Eye The Rapper	Malicious	QZDA62408794	198080598484	0	50	Song	BE	0	0.00003987	0.00000000
2025-08-29	2025-08-29	2025-02	Snap	Hawk Eye The Rapper	Malicious	QZDA62408794	198080598484	0	50	Song	CM	0	0.00000513	0.00000000
2025-08-29	2025-08-29	2025-02	Snap	Hawk Eye The Rapper	Malicious	QZDA62408794	198080598484	0	50	Song	DE	0	0.00002066	0.00000000
2025-08-29	2025-08-29	2025-02	Snap	Hawk Eye The Rapper	Malicious	QZDA62408794	198080598484	0	50	Song	DZ	0	0.00000706	0.00000000
2025-08-29	2025-08-29	2025-02	Snap	Hawk Eye The Rapper	Malicious	QZDA62408794	198080598484	0	50	Song	ES	0	0.00001536	0.00000000
2025-08-29	2025-08-29	2025-02	Snap	Hawk Eye The Rapper	Malicious	QZDA62408794	198080598484	1	50	Song	FR	0	0.00109779	0.00000000
2025-08-29	2025-08-29	2025-02	Snap	Hawk Eye The Rapper	Malicious	QZDA62408794	198080598484	0	50	Song	GB	0	0.00001699	0.00000000
2025-08-29	2025-08-29	2025-02	Snap	Hawk Eye The Rapper	Malicious	QZDA62408794	198080598484	0	50	Song	GN	0	0.00000181	0.00000000
2025-08-29	2025-08-29	2025-02	Snap	Hawk Eye The Rapper	Malicious	QZDA62408794	198080598484	1	50	Song	SN	0	0.00002631	0.00000000
2025-08-29	2025-08-29	2025-02	Snap	Hawk Eye The Rapper	Malicious	QZDA62408794	198080598484	0	50	Song	US	0	0.00034339	0.00000000
2025-08-29	2025-08-29	2025-01	Snap	Hawk Eye The Rapper	I'm Him	QZDA62408797	198080598484	1	50	Song	BE	0	0.00041703	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	AE	0	0.00009186	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	AF	0	0.00000033	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	AL	0	0.00002110	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	AR	0	0.00008420	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	AU	0	0.00056478	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	BD	0	0.00002790	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	BH	0	0.00001370	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	BR	0	0.00020255	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	CA	0	0.00032412	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	CL	0	0.00002722	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	CO	0	0.00003199	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	CR	0	0.00001436	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	DE	0	0.00003950	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	DO	0	0.00004860	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	DZ	0	0.00020510	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	EC	0	0.00007579	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	EG	0	0.00000396	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	FJ	0	0.00003536	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	FR	0	0.00028276	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	GB	0	0.00012284	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	GT	0	0.00012861	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	HK	0	0.00009081	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	HN	0	0.00002480	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	ID	0	0.00000541	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	IN	0	0.00005659	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	IT	0	0.00003058	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	JM	0	0.00002192	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	KW	0	0.00001583	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	LB	0	0.00001569	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	LK	0	0.00001331	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	MU	0	0.00002740	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	MV	0	0.00001838	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	MX	0	0.00072129	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	MY	0	0.00003717	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	NL	0	0.00005811	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	NO	0	0.00010433	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	NP	0	0.00010875	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	NZ	0	0.00010855	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	PE	0	0.00041827	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	PF	0	0.00007279	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	1	100	Song	PH	0	0.00027890	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	PK	0	0.00007281	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	PR	0	0.00001527	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	PT	0	0.00004968	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	PY	0	0.00002034	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	RE	0	0.00001134	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	RS	0	0.00006368	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	RU	0	0.00000338	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	SA	0	0.00015685	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	SE	0	0.00003847	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	SN	0	0.00000453	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	SS	0	0.00000550	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	SV	0	0.00001716	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	US	0	0.00627557	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	VE	0	0.00003973	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	0	100	Song	YE	0	0.00000200	0.00000000
2025-08-29	2025-08-29	2024-12	Snap	Hawk Eye The Rapper	Malicious	QZDA62408794	198080598484	1	50	Song	ML	0	0.00003490	0.00000000
2025-08-29	2025-08-29	2024-11	Snap	Hawk Eye The Rapper	Return Of Kings	QZHNB2443344	198471674353	1	100	Song	IN	0	0.00007226	0.00000000
2025-08-29	2025-08-29	2024-10	Snap	Hawk Eye The Rapper	When Shit Gets Real	QZDA62424854	198081496550	1	100	Song	NO	0	0.00131117	0.00000000
2025-08-27	2025-08-27	2025-07	YouTube (Red)	Hawk Eye The Rapper	The Vow	QZK6G2540773	199338810679	2	100	Song	US	0	0.01861082	0.00000000
2025-08-27	2025-08-27	2025-07	YouTube (Red)	Hawk Eye The Rapper	Incantations	QZFZ42192650	198080486965	1	100	Song	US	0	0.00732924	0.00000000
2025-08-27	2025-08-27	2025-07	YouTube (Red)	Hawk Eye The Rapper	Synthesis	QZDA62424855	198081496550	1	100	Song	AR	0	0.00182524	0.00000000
2025-08-27	2025-08-27	2025-07	YouTube (Red)	Hawk Eye The Rapper	Down The Rabbit Hole	QZDA62424847	198081496550	2	100	Song	US	0	0.01861082	0.00000000
2025-08-27	2025-08-27	2025-07	YouTube (Red)	Hawk Eye The Rapper	Psychological Warfare	QZDA62424846	198081496550	2	100	Song	US	0	0.01861082	0.00000000
2025-08-27	2025-08-27	2025-07	YouTube (Ads)	Hawk Eye The Rapper	The Vow	QZK6G2540773	199338810679	3	100	Song	US	0	0.00915062	0.00000000
2025-08-27	2025-08-27	2025-07	YouTube (Ads)	Hawk Eye The Rapper	Politicians (feat. Symba)	QZZ762479215	198878019573	1	100	Song	US	0	0.00271093	0.00000000
2025-08-27	2025-08-27	2025-07	YouTube (Ads)	Hawk Eye The Rapper	Mind Kontrol	QZFZ62185044	198086399146	3	100	Song	US	0	0.13832234	0.00000000
2025-08-27	2025-08-27	2025-07	YouTube (Ads)	Hawk Eye The Rapper	Relentless	QZDA62424849	198081496550	1	100	Song	US	0	0.00018352	0.00000000
2025-08-27	2025-08-27	2025-07	YouTube (Ads)	Hawk Eye The Rapper	Down The Rabbit Hole	QZDA62424847	198081496550	1	100	Song	US	0	0.00027774	0.00000000
2025-08-27	2025-08-27	2025-07	YouTube (Ads)	Hawk Eye The Rapper	Psychological Warfare	QZDA62424846	198081496550	3	100	Song	US	0	0.01316692	0.00000000
